走廊站数,最高经停线路数,最低经停线路数,走廊站点(按序, 括号内为该站经停线路数)
17,48,16,广州火车站总站(33) → 省妇幼(16) → 王圣堂(16) → 瑶台(16) → 北站(25) → 沙涌(26) → 棠下(三元里大道)(31) → 三元里大道中(29) → 棠溪(26) → 三元里大道北(25) → 新市墟(48) → 机场路(28) → 黄石路口(38) → 黄石路(16) → 祥景花园(22) → 江夏(黄石东路中)(24) → 黄石东路(云城西路口)(25)
16,48,16,广州火车站总站(33) → 省妇幼(16) → 王圣堂(16) → 瑶台(16) → 北站(25) → 沙涌(26) → 棠下(三元里大道)(31) → 三元里大道中(29) → 棠溪(26) → 三元里大道北(25) → 新市墟(48) → 机场路(28) → 黄石路口(38) → 马务(22) → 小坪(25) → 小坪立交桥(19)
16,48,10,小北(30) → 花园酒店(36) → 白云宾馆(34) → 小北(30) → 电视塔(21) → 越秀公园北门(21) → 三元里大道(桂花岗)(21) → 三元里(25) → 北站(25) → 沙涌(26) → 棠下(三元里大道)(31) → 三元里大道中(29) → 棠溪(26) → 三元里大道北(25) → 新市墟(48) → 汇侨南路(10)
16,48,15,广卫路总站(15) → 中山五路(24) → 迎宾馆(30) → 越秀公园(30) → 三元里大道(桂花岗)(21) → 三元里(25) → 北站(25) → 沙涌(26) → 棠下(三元里大道)(31) → 三元里大道中(29) → 棠溪(26) → 三元里大道北(25) → 新市墟(48) → 机场路(28) → 黄石路口(38) → 联和(29)
16,48,13,联和(29) → 黄石路口(38) → 机场路(28) → 新市墟(48) → 新市(25) → 机场路岗贝路口(省二医民航院区)(32) → 白云区政务中心(27) → 机场立交北(20) → 中医药大学(24) → 广园客运站(20) → 广园中路(20) → 景泰坑(20) → 白云山管理局(13) → 云台花园(16) → 金贵村(19) → 濂泉路口(16)
16,48,14,黄石东路(云城西路口)(25) → 江夏(黄石东路中)(24) → 祥景花园(22) → 黄石路(22) → 黄石路口(38) → 机场路(28) → 新市墟(48) → 三元里大道口(20) → 三元里大道北(25) → 棠溪(26) → 德康路(14) → 同德围(14) → 泽德花苑(14) → 横滘(17) → 上步村(18) → 同德乡(19)
15,48,16,黄石路(22) → 黄石路口(38) → 机场路(28) → 新市墟(48) → 三元里大道口(20) → 三元里大道北(25) → 棠溪(26) → 三元里大道中(29) → 棠下(三元里大道)(31) → 沙涌(26) → 北站(25) → 瑶台(16) → 王圣堂(16) → 省妇幼(16) → 克山(20)
15,48,13,黄石东(14) → 黄石东路(云城西路口)(25) → 江夏(黄石东路中)(24) → 祥景花园(22) → 黄石路(22) → 黄石路口(38) → 新市墟(48) → 新市(25) → 机场路岗贝路口(省二医民航院区)(32) → 白云区政务中心(27) → 机场立交北(20) → 中医药大学(24) → 雕塑公园(17) → 老干大学(13) → 下塘西路(16)
15,48,11,起义路(11) → 迎宾馆(30) → 越秀公园(30) → 三元里大道(桂花岗)(21) → 三元里(25) → 北站(25) → 沙涌(26) → 远景路(14) → 机场路岗贝路口(省二医民航院区)(32) → 新市(25) → 新市墟(48) → 黄石路口(38) → 马务(22) → 小坪(25) → 榕溪(14)
15,48,13,濂泉路口(16) → 金贵村(19) → 云台花园(17) → 白云山管理局(13) → 景泰坑(20) → 广园客运站(20) → 中医药大学(24) → 云城南(19) → 白云区政务中心(27) → 机场路岗贝路口(省二医民航院区)(32) → 新市(25) → 新市墟(48) → 机场路(28) → 黄石路口(38) → 联和(29)
15,48,14,同德乡(19) → 上步村(18) → 横滘(17) → 泽德花苑(14) → 同德围(14) → 德康路(14) → 棠溪(26) → 三元里大道北(25) → 新市墟(48) → 黄石路口(38) → 黄石路(16) → 祥景花园(22) → 江夏(黄石东路中)(24) → 黄石东路(云城西路口)(25) → 黄石东(14)
14,48,15,石井中学(15) → 小坪立交桥(19) → 小坪(25) → 马务(22) → 黄石路口(38) → 机场路(28) → 新市墟(48) → 新市(25) → 机场路岗贝路口(省二医民航院区)(32) → 白云区政务中心(27) → 机场立交北(20) → 梓元岗(31) → 桂花岗(25) → 广州火车站总站(33)
14,48,16,广花一路(夏花一路口)(17) → 夏茅(20) → 冶金技校(18) → 鹤南(兵房街)(25) → 联和(29) → 黄石路口(38) → 新市墟(48) → 机场路岗贝路口(省二医民航院区)(32) → 白云区政务中心(27) → 瑶台(16) → 王圣堂(16) → 省妇幼(16) → 环市西路(广园西路口)(18) → 广州火车站总站(33)
14,48,16,广州火车站总站(33) → 省妇幼(16) → 王圣堂(16) → 瑶台(16) → 白云区政务中心(27) → 机场路岗贝路口(省二医民航院区)(32) → 新市(25) → 新市墟(48) → 黄石路口(38) → 联和(29) → 鹤南(兵房街)(25) → 冶金技校(18) → 夏茅(20) → 广花一路(夏花一路口)(17)
14,48,17,广州火车站总站(33) → 桂花岗(25) → 梓元岗(31) → 云城南(19) → 白云区政务中心(27) → 机场路岗贝路口(省二医民航院区)(32) → 新市(25) → 新市墟(48) → 黄石路口(38) → 联和(29) → 鹤南(兵房街)(25) → 冶金技校(18) → 夏茅(20) → 广花一路(夏花一路口)(17)
13,48,12,流花(南部战区总医院)(14) → 人民北路(站南路口)(12) → 草暖公园(17) → 桂花岗(25) → 梓元岗(31) → 云城南(19) → 白云区政务中心(27) → 机场路岗贝路口(省二医民航院区)(32) → 新市(25) → 新市墟(48) → 机场路(28) → 黄石路口(38) → 联和(29)
13,48,14,陈田村(18) → 黄石东路口(20) → 黄石东路(云城西路口)(25) → 江夏(黄石东路中)(24) → 祥景花园(22) → 黄石路(22) → 黄石路口(38) → 新市墟(48) → 三元里大道口(20) → 新市(25) → 机场路岗贝路口(省二医民航院区)(32) → 白云区政务中心(27) → 远景路(14)
13,48,10,广花一路(夏花一路口)(17) → 夏茅(20) → 冶金技校(18) → 鹤南(兵房街)(25) → 联和(29) → 黄石路口(38) → 新市墟(48) → 三元里大道口(20) → 新市(25) → 机场路岗贝路口(省二医民航院区)(32) → 云霄路(10) → 地铁白云公园站(15) → 体育花园(11)
13,48,11,黄石路口(38) → 机场路(28) → 新市墟(48) → 三元里大道口(20) → 三元里大道北(25) → 棠溪(26) → 三元里大道中(29) → 棠下(三元里大道)(31) → 沙涌(26) → 北站(25) → 三元里(25) → 三元里大道(桂花岗)(21) → 解放北路(11)
13,48,14,远景路(14) → 棠下(三元里大道)(31) → 三元里大道中(29) → 棠溪(26) → 三元里大道北(25) → 新市墟(48) → 机场路(28) → 黄石路口(38) → 联和(29) → 鹤南(兵房街)(25) → 冶金技校(18) → 夏茅(20) → 广花一路(夏花一路口)(17)
13,48,17,广花一路(夏花一路口)(17) → 夏茅(20) → 冶金技校(18) → 鹤南(兵房街)(25) → 联和(29) → 黄石路口(38) → 新市墟(48) → 机场路岗贝路口(省二医民航院区)(32) → 白云区政务中心(27) → 机场立交北(20) → 梓元岗(31) → 桂花岗(25) → 广州火车站总站(33)
13,48,13,下塘西路(16) → 老干大学(13) → 雕塑公园(17) → 柯子岭(15) → 中医药大学(24) → 交电新村(22) → 云城南(19) → 白云区政务中心(27) → 机场路岗贝路口(省二医民航院区)(32) → 新市墟(48) → 机场路(28) → 黄石路口(38) → 黄石路(16)
13,48,14,广花一路(夏花一路口)(17) → 夏茅(20) → 冶金技校(18) → 鹤南(兵房街)(25) → 联和(29) → 黄石路口(38) → 机场路(28) → 新市墟(48) → 三元里大道口(20) → 三元里大道北(25) → 棠溪(26) → 德康路(14) → 同德围(14)
12,48,14,广州火车站总站(33) → 梓元岗(31) → 云城南(19) → 白云区政务中心(27) → 机场路岗贝路口(省二医民航院区)(32) → 新市(25) → 新市墟(48) → 机场路(28) → 黄石路口(38) → 马务(22) → 小坪(25) → 榕溪(14)
